*****
16 , 0.05 , 1000 , 0 , 0.4 , 10 , 100 , 0.65 , 1 , 0.65 , 1 , .055
16.0,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,0
16.05,989,989,989,989,989,0,989,989,989,989,0
16.1,966,966,966,966,966,0,966,966,966,966,0
16.15,950,950,950,950,950,0,950,950,950,950,0
16.2,941,941,941,941,941,0,941,941,941,941,0
16.25,955,955,955,955,955,0,955,955,955,955,0
16.3,964,964,964,964,964,0,964,964,964,964,0
16.35,998,998,998,998,998,0,998,998,998,998,0
16.4,942,942,942,942,942,0,942,942,942,942,0
16.45,977,977,977,977,977,0,977,977,977,977,0
16.5,983,983,983,983,983,0,983,983,983,983,0
16.55,1005,1005,1005,1005,1005,0,1005,1005,1005,1005,0
16.6,1018,1018,1018,1018,1018,0,1018,1018,1018,1018,0
16.65,964,964,964,964,964,0,964,964,964,964,0
16.7,992,992,992,992,992,0,992,992,992,992,0
16.75,1030,1030,1030,1030,1030,0,1030,1030,1030,1030,0
16.8,993,993,993,993,993,0,993,993,993,993,0
16.85,980,980,980,980,980,0,980,980,980,980,0
16.9,961,961,961,961,961,0,961,961,961,961,0
16.95,971,971,971,971,971,0,971,971,971,971,0
17.0,999,999,999,999,999,0,999,999,999,999,0
17.05,957,957,957,957,957,0,957,957,957,957,0
17.1,1003,1003,1003,1003,1003,0,1003,1003,1003,1003,0
17.15,970,970,970,970,970,0,970,970,970,970,0
17.2,972,972,972,972,972,0,972,972,972,972,0
17.25,988,988,988,988,988,0,988,988,988,988,0
17.3,992,992,992,992,992,0,992,992,992,992,0
17.35,979,979,979,979,979,0,979,979,979,979,0
17.4,994,994,994,994,994,0,994,994,994,994,0
17.45,1014,1014,1014,1014,1014,0,1014,1014,1014,1014,0
17.5,926,926,926,926,926,0,926,926,926,926,0
17.55,954,954,954,954,954,0,954,954,954,954,0
17.6,1045,1045,1045,1045,1045,0,1045,1045,1045,1045,0
17.65,980,980,980,980,980,0,980,980,980,980,0
17.7,977,977,977,977,977,0,977,977,977,977,0
17.75,918,918,918,918,918,0,918,918,918,918,0
17.8,982,982,982,982,982,0,982,982,982,982,0
17.85,942,942,942,942,942,0,942,942,942,942,0
17.9,1005,1005,1005,1005,1005,0,1005,1005,1005,1005,0
17.95,1024,1024,1024,1024,1024,0,1024,1024,1024,1024,0
18.0,968,968,968,968,968,0,968,968,968,968,0
18.05,965,965,965,965,965,0,965,965,965,965,0
18.1,975,975,975,975,975,0,975,975,975,975,0
18.15,986,986,986,986,986,0,986,986,986,986,0
18.2,951,951,951,951,951,0,951,951,951,951,0
18.25,1031,1031,1031,1031,1031,0,1031,1031,1031,1031,0
18.3,986,986,986,986,986,0,986,986,986,986,0
18.35,1007,1007,1007,1007,1007,0,1007,1007,1007,1007,0
18.4,969,969,969,969,969,0,969,969,969,969,0
18.45,955,955,955,955,955,0,955,955,955,955,0
18.5,972,972,972,972,972,0,972,972,972,972,0
18.55,974,974,974,974,974,0,974,974,974,974,0
18.6,1022,1022,1022,1022,1022,0,1022,1022,1022,1022,0
18.65,993,993,993,993,993,0,993,993,993,993,0
18.7,943,943,943,943,943,0,943,943,943,943,0
18.75,1019,1019,1019,1019,1019,0,1019,1019,1019,1019,0
18.8,950,950,950,950,950,0,950,950,950,950,0
18.85,960,960,960,960,960,0,960,960,960,960,0
18.9,966,966,966,966,966,0,966,966,966,966,0
18.95,991,991,991,991,991,0,991,991,991,991,0
19.0,946,946,946,946,946,0,946,946,946,946,0
19.05,957,957,957,957,957,0,957,957,957,957,0
19.1,1005,1005,1005,1005,1005,0,1005,1005,1005,1005,0
19.15,1020,1020,1020,1020,1020,0,1020,1020,1020,1020,0
19.2,1012,1012,1012,1012,1012,0,1012,1012,1012,1012,0
19.25,965,965,965,965,965,0,965,965,965,965,0
19.3,1009,1009,1009,1009,1009,0,1009,1009,1009,1009,0
19.35,949,949,949,949,949,0,949,949,949,949,0
19.4,1000,999,999,1000,999,0,999,999,1000,999,0
19.45,1013,1013,1012,1013,1013,0,1013,1012,1013,1013,0
19.5,1008,1008,1008,1008,1008,0,1008,1008,1008,1008,0
19.55,958,956,956,958,956,0,956,956,958,956,0
19.6,979,977,977,979,977,0,977,977,979,977,0
19.65,952,950,950,952,950,0,950,950,952,950,0
19.7,991,990,988,991,990,0,990,988,991,990,0
19.75,996,992,991,995,992,0,992,991,995,992,0
19.8,958,952,950,957,952,0,952,950,957,952,0
19.85,950,944,945,949,945,0,944,945,949,945,0
19.9,971,968,968,971,968,0,968,968,971,968,0
19.95,973,963,961,973,963,0,963,961,973,963,0
20.0,1054,1044,1043,1053,1044,0,1044,1043,1053,1044,0
20.05,926,915,911,925,915,0,915,911,925,915,0
20.1,970,955,955,970,955,0,955,955,970,955,0
20.15,942,924,920,941,925,0,924,920,941,925,0
20.2,964,941,942,958,942,0,941,942,958,942,0
20.25,959,921,919,957,923,0,921,919,957,923,0
20.3,976,930,926,972,932,0,930,926,972,932,0
20.35,1012,943,932,1003,944,0,943,932,1003,944,0
20.4,957,902,902,947,905,0,902,902,947,905,0
20.45,1010,912,907,995,915,0,912,907,995,915,0
20.5,898,814,811,886,817,0,814,811,886,817,0
20.55,946,812,804,923,818,0,812,804,923,818,0
20.6,1005,830,820,972,832,0,830,820,972,832,0
20.65,1011,812,809,966,815,0,812,809,966,815,0
20.7,968,766,763,919,770,0,766,763,919,770,0
20.75,954,692,681,886,695,0,692,681,886,695,0
20.8,970,645,645,869,654,0,645,645,869,654,0
20.85,938,606,599,821,610,0,606,599,821,610,0
20.9,980,572,572,828,577,0,572,572,828,577,0
20.95,970,492,489,754,497,0,492,489,754,497,0
21.0,979,446,447,721,453,0,446,447,721,453,0
21.05,1000,422,417,707,426,0,422,417,707,426,0
21.1,983,322,315,614,326,0,322,315,614,326,0
21.15,1004,296,297,570,305,0,296,297,570,305,0
21.2,988,255,257,487,262,0,255,257,487,262,0
21.25,963,217,217,391,221,0,217,217,391,221,0
21.3,922,165,163,334,169,0,165,163,334,169,0
21.35,975,138,136,272,138,0,138,136,272,138,0
21.4,989,104,106,249,106,0,104,106,249,106,0
21.45,1010,84,85,194,89,0,84,85,194,89,0
21.5,990,55,58,122,59,0,55,58,122,59,0
21.55,969,47,47,113,48,0,47,47,113,48,0
